Box,Last Name,First Name,Series Title/Book Title,Series #,Book Title,
41,Brand,Max,Silvertip's Roundup,,,
41,Brand,Max,The Luck of the Spindrift,,,
41,Brand,Max,Silvertip's Roundup,,,
41,Brandner,Gary,The Big Brain,2,The Beelzebub Business,
41,Brandner,Gary,The Big Brain,1,The Aardvark Affair,
41,Brett,Michael,"Kill Him Quickly, It's Raining",,,
41,Brett,Michael,An Ear For Murder,,,
41,Brett,Michael,"Turn Blue, You Murderers",,,
41,Brett,Michael,"We, The Killers",,,
41,Brett,Michael,"We, The Killers",,,
41,Brett,Michael,"Lie A Little, Die A Little",,,
41,Brewer,Gil,It Takes a Thief,1,,
41,Brickhill,Paul,The Dam Busters,,,
41,Brisco,Pat A.,The Other People,,,
41,Britain,Dan,The Godmakers,,,
41,Broderick,Damien,Sorcerer's World,,,
41,Broderick,Damien,Sorcerer's World,,,
41,Broderick,Damien,Sorcerer's World,,,
41,Brooks,Terry,The Sword of Shannara,,,
41,Brooks,Terry,The Wishsong of Shannara,,,
41,Brooks,Terry,The Sword of Shannara,,,
42,Brower,Brock,The Late Great Creature,,,
41,Brown,Carter,The Hang-up Kid,,,
41,Brown,Carter,The Angry Amazons,,,
41,Brown,Carter,The Aseptic Murders,,,
41,Brown,Carter,The Hammer of Thor,,,
41,Brown,Carter,Phreak-Out!,,,
41,Brown,Carter,Murder in the Key Club,,,
41,Brown,Carter,Phreak-Out!,,,
41,Brown,Carter,True Son of the Beast!,,,
41,Brown,Carter,Charlie Sent Me!,,,
41,Brown,Carter,The Ever-Loving Blues,,,
41,Brown,Carter,Had I But Groaned,,,
41,Brown,Carter,Donavan,,,
41,Brown,Carter,The Myopic Mermaid,,,
41,Brown,Carter,The Body,,,
41,Brown,Carter,"Walk Softly, Witch",,,
41,Brown,Carter,The Mini-Murders,,,
41,Brown,Carter,The Mini-Murders,,,
41,Brown,Carter,Target for their Dark Desire,,,
41,Brown,Carter,The Lady is Transparent,,,
41,Brown,Carter,The Brazen,,,
41,Brown,Carter,The White Bikini,,,
41,Brown,Carter,Night Wheeler,,,
41,Brown,Carter,The Iron Maiden,,,
41,Brown,Carter,The Sad-Eyed Seductress,,,
41,Brown,Carter,The Ever-Loving Blues,,,
41,Brown,Carter,The Desired,,,
41,Brown,Carter,The Girl From Outer Space,,,
41,Brown,Carter,The Unorthodox Corpse,,,
41,Brown,Carter,Hellcat,,,
41,Brown,Carter,The Dame,,,
41,Brown,Carter,The Coven,,,
42,Brown,Dan,Angels & Demons,,,
42,Brown,Fredric,"Martians, Go Home",,,
42,Brown,Fredric,"Martians, Go Home",,,
42,Brown,Fredric,Rogue in Space,,,
42,Brown,Rosel George,The Waters of Centaurus,,,
42,Brown,Rosel George,Galactic Sibyl Sue Blue,,,
42,Brown,Rosel George,Galactic Sibyl Sue Blue,,,
42,Brown,Rosel George,A Handful of Time,,,
42,Browne,Robert,The New Atoms Bombshel,,,
41,Brunner,John,The Wrong End of Time,,,
41,Brunner,John,Meeting at Infinity,,,
41,Brunner,John,Web of Everywhere,,,
41,Brunner,John,The Avengers of Carrig,,,
41,Brunner,John,The Super Barbarians,,,
41,Brunner,John,The Sheep Look Up,,,
41,Brunner,John,"Double, Double",,,
41,Brunner,John,The Productions of Time,,,
41,Brunner,John,Bedlam Planet,,,
41,Brunner,John,The Whole Man,,,
41,Brunner,John,The Dramaturges of Yan,,,
41,Brunner,John,the Atlantic Abomination,,,
41,Brunner,John,Meeting at Infinity,,,
41,Brunner,John,The Shockwave Rider,,,
41,Brunner,John,The Jagged Orbit,,,
41,Brunner,John,Meeting at Infinity,,,
41,Brunner,John,Born Under Mars,,,
41,Brunner,John,The Traveler in Black,,,
41,Brunner,John,The Dramaturges of Yan,,,
41,Brunner,John,Squares of the City,,,
41,Brunner,John,Entry to Elsewhen,,,
41,Brunner,John,The Stardroppers,,,
41,Brunner,John,the Book of John Brunner,,,
41,Brunner,John,To Conquer Chaos,,,
41,Brunner,John,Age of Miracles,,,
41,Brunner,John,The Dreaming Earth,,,
41,Brunner,John,Black is the Color,,,
41,Brunner,John,Into the Slave Nebula,,,
41,Brunner,John,The Dreaming Earth,,,
41,Brunner,John,The Day of the Star Cities,,,
41,Brunner,John,Catch a Falling Star,,,
41,Brunner,John,The Jagged Orbit,,,
41,Brunner,John,The Stone That Never Came Down,,,
41,Brunner,John,Total Eclipse,,,
41,Brunner,John,Interstellar Empire,,,
41,Brunner,John,Interstellar Empire,,,
41,Brunner,John,Polymath,,,
41,Brunner,John,Give Warning to the World,,,
41,Brunner,John,Total Eclipse,,,
41,Brunner,John,The Productions of Time,,,
41,Brunner,John,The Stardroppers,,,
41,Brunner,John,Quicksand,,,
41,Brunner,John,The Wrong end of Time,,,
41,Brunner,John,From This Day Forward,,,
41,Brunner,John,The Wrong end of Time,,,
41,Brunner,John,Give Warning to the World,,,
41,Brunner,John,Interstellar Empire,,,
41,Brunner,John,Stand on Zanzibar,,,
41,Brunner,John,The Whole Man,,,
41,Brunner,John,Catch a Falling Star,,,
41,Brunner,John,Timescoop,,,
41,Brunner,John,Bedlam Planet,,,
41,Brunner,John,More Things in Heaven,,,
41,Brunner,John,The Long Result,,,
41,Brunner,John,The World Swappers,,,
42,Bryant,Peter S.,Red Albert,,,
42,Buck,Peal S.,Command the Morning,,,
42,Buckner,Robert,Moon Pilot,,,
42,Budrys,Algis,Man of Earth,,,
42,Budrys,Algis,Unexpected Dimension,,,
42,Budrys,Algis,The Falling Torch,,,
42,Budrys,Algis,The Amsirs and the Iron Thorn,,,
42,Budrys,Algis,Rogue Moon,,,
42,Budrys,Algis,Who?,,,
42,Buell,John,The PYX,,,
42,Buell,John,The PYX,,,
42,Bulmer,Kenneth,To Outrun Doomsday,,,
42,Bulmer,Kenneth,Blazon,,,
42,Bulmer,Kenneth,The Doomsday Men,,,
42,Bulmer,Kenneth,Worlds for the Taking,,,
42,Bulmer,Kenneth,Behold the Stars,,,
42,Bulmer,Kenneth,Kandar,,,
42,Bulmer,Kenneth,City under the Sea,,,
42,Bulmer,Kenneth,On The Symb-Socket Circuit,,,
42,Bulmer,Kenneth,On The Symb-Socket Circuit,,,
42,Bulmer,Kenneth,The Insane City,,,
42,Bulmer,Kenneth,Cycle of Nemesis,,,
42,Bulmer,Kenneth,Roller Coaster World,,,
42,Bunch,David R.,Moderan,,,
42,Burgess,Anthony,A Clockwork Orange,,,
42,Burke,John,Strange Report,,,
42,Burke,John,Moon Zero Two,,,
42,Burkett,William R.,Sleeping Planet,,,
42,Burroughs,John Coleman,Treasure of the Black Falcon,,,
42,Busby,F.M.,Zelde M'Tana,,,
42,Busby,F.M.,Rissa Kerguelen,,,
42,Busby,F.M.,The Demu Trilogy,,,
42,Bushyager,Linda E.,The Spellstone of Shaltus,,,
42,Butler,William  ,The Butterfly Revolution,,,
42,Byron,Arthur,Flash Gordon,,,
34,Cabell,James Branch,Figures of Earth,,,
34,Cabell,James Branch,The High Place,,,
34,Cabell,James Branch,Something Above Eve,,,
34,Cabell,James Branch,The Silver Stallion,,,
34,Caidin,Martin,Marooned,,,
34,Caidin,Martin,Four Came Back,,,
34,Caidin,Martin,The God Machine,,,
34,Caidin,Martin,Cyborg,2,Operation Nuke,
34,Caidin,Martin,Marooned,,,
34,Caidin,Martin,Cyborg,,,
34,Caidin,Martin,Six Million Dollar Man,3,High Crystal,
34,Caidin,Martin,Cyborg,2,Operation Nuke,
34,Caidin,Martin,Cyborg,,,
34,Caldwell,Taylor,The Romance of Atlantis,,,
34,Cameron,Ian,Island At the Top of the World,,,
34,Cameron,Ian,The Girl With The Dynamite Bangs,,,
43,Campbell,John,Brigands of the Moon,,,
39,Campbell,John W.,Invaders From The Infinite,,,
39,Campbell,John W.,Islands of Space,,,
39,Campbell,John W.,The Mightiest Machine,,,
39,Campbell,John W.,The Mightiest Machine,,,
39,Campbell,John W.,The Mightiest Machine,,,
39,Campbell,John W.,The Astounding Science Fiction Anthology,,,
39,Campbell,John W.,The Astounding Science Fiction Anthology,,,
39,Campbell,John W.,Analog 2,,,
39,Campbell,Marion,The Dark Twin,,,
39,Canning,John,50 Great Horror Stories,,,
39,Canning,John,50 Great Horror Stories,,,
39,Canning,John,50 Great Horror Stories,,,
39,Canning,Victor,The Man From The Turkish Slave,,,
40,Capek,Karel,War With The Newts,,,
40,Capps,Carroll M.,Secret of the Sunless World,,,
40,Carell,Paul,Invasion- They're Coming!,,,
43,Carey,Diane,Star Trek: Final Frontier,,,
40,Carlsen,Chris,The Bull Chief,,,
35,Carnell,John,New Writings in SF 9,,,
35,Carnell,John,New Writings in SF-4,,,
35,Carnell,John,New Writings in SF-4,,,
35,Carnell,John,New Writings in SF-15,,,
35,Carnell,John,New Writings in SF-3,,,
35,Carnell,John,New Writings in SF-3,,,
35,Carnell,John,New Writings in SF-17,,,
35,Carnell,John,New Writings in SF-8,,,
35,Carnell,John,New Writings in SF-9,,,
34,Carr,John Dickson,The Third Bullet,,,
34,Carr,John Dickson,The Problem Of The Wire Cage,,,
34,Carr,John Dickson,The Emperor's Snuff Box,,,
34,Carr,John Dickson,The Dead Man's Knock,,,
34,Carr,John Dickson,The House At Satan's Elbow,,,
34,Carr,John Dickson,Below Suspicion,,,
34,Carr,John Dickson,The Demoniacs,,,
34,Carr,John Dickson,The Sleeping Sphinx,,,
34,Carr,John Dickson,The Man Who Could Not Shudder,,,
34,Carr,John Dickson,The Witch of the Low Tide,,,
35,Carr,Terry,Universe 2,,,
35,Carr,Terry,An Exaltation of Stars,,,
35,Carr,Terry,An Exaltation of Stars,,,
35,Carr,Terry,Universe 5,,,
35,Carr,Terry,The Best Science Fiction of the Year #3,,,
35,Carr,Terry,This Side of Infinity,,,
35,Carr,Terry,On Our Way To The Future,,,
35,Carr,Terry,Universe 1,,,
40,Carre,John Le,The Spy Who Cam In From The Cold,,,
40,Carrigan,Richard and Nancy,The Siren Stars,,,
40,Carter,Angela,Heroes & Villains,,,
40,Carter,Angela,Heroes & Villains,,,
40,Carter,John,The New Avengers: The Eagle's Nest,,,
40,Carter,John,The New Avengers: The Eagle's Nest,,,
37,Carter,Lin,Outworlder,,,
37,Carter,Lin,The Black Star,,,
37,Carter,Lin,Outworlder,,,
37,Carter,Lin,Sky Pirates of Callisto,,,
37,Carter,Lin,The Volcano Ogre,,,
37,Carter,Lin,Invisible Death,,,
37,Carter,Lin,The Nemesis of Evil,,,
37,Carter,Lin,Lost World of Time,,,
37,Carter,Lin,Thongor and the Dragon City,,,
37,Carter,Lin,The Valley Where Time Stood Still,,,
37,Carter,Lin,Discoveries in Fantasy,,,
37,Carter,Lin,Imaginary Worlds,,,
37,Carter,Lin,Great Short Novels of Adult Fantasy I,,,
37,Carter,Lin,Mind Wizards of Callisto,,,
37,Carter,Lin,Flashing Swords! 2,,,
37,Carter,Lin,Outworlder,,,
37,Carter,Lin,Jandar of Callisto,,,
37,Carter,Lin,As The Green Star Rises,,,
37,Carter,Lin,Under The Green Star,,,
37,Carter,Lin,The Man Who Loved Mars,,,
37,Carter,Lin,Renegade of Callisto,,,
37,Carter,Lin,Beyond the Gates of Dream,,,
37,Carter,Lin,Beyond the Gates of Dream,,,
37,Carter,Lin,The Year's Best Fantasy Stories,,,
37,Carter,Lin,Sky Pirates of Callisto,,,
37,Carter,Lin,Time War,,,
37,Carter,Lin,Discoveries in Fantasy,,,
37,Carter,Lin,The Year's Best Fantasy Stories 4,,,
37,Carter,Lin,New Worlds For Old,,,
37,Carter,Lin,By The Light of the Green Star,,,
37,Carter,Lin,Under the Green Star,,,
37,Carter,Lin,By The Light of the Green Star,,,
37,Carter,Lin,Great Short Novels of Adult Fantasy Volume II,,,
37,Carter,Lin,Journey to the Underground World,,,
37,Carter,Lin,The Year's Best Fantasy Stories 2,,,
37,Carter,Lin,Thongor Against the Gods,,,
37,Carter,Lin,Thongor Fights the Pirates of Tarakus,,,
37,Carter,Lin,The Enchantress of World's End,,,
37,Carter,Lin,The Year's Best Fantasy Stories 3,,,
37,Carter,Lin,The Wizard of Lemuria,,,
37,Carter,Lin,Thongor of Lemuria,,,
37,Carter,Lin,Thongor In The City of Magicians,,,
37,Carter,Lin,Thongor At The End Of Time,,,
37,Carter,Lin,The Flame of Iridar,,,
37,Carter,Lin,Black Legion of Callisto,,,
37,Carter,Lin,Black Legion of Callisto,,,
37,Carter,Lin,The Warrior Of World's End,,,
37,Carter,Lin,Flashing Swords! I,,,
37,Carter,Lin,Tower At The Edge of Time,,,
37,Carter,Lin,The Man Who Loved Mars,,,
37,Carter,Lin,Giant Of World's End,,,
37,Carter,Lin,Time War,,,
37,Carter,Lin,Flashing Swords! 3,,,
37,Carter,Lin,Ylana of Callisto,,,
37,Carter,Lin,The Black Star,,,
37,Carter,Lin,The Enchantress of World's End,,,
37,Carter,Lin,The Wizard of Zao,,,
37,Carter,Lin,The Warrior Of World's End,,,
37,Carter,Lin,When The Green Star Calls,,,
37,Carter,Lin,The Wizard of Zao,,,
37,Carter,Lin,The Man Who Loved Mars,,,
37,Carter,Lin,Lost Worlds,,,
37,Carter,Lin,In The Green Star's Glow,,,
37,Carter,Lin,Lankar Of Callisto,,,
37,Carter,Lin,Mind Wizards of Callisto,,,
37,Carter,Lin,"Golden Cities, Far",,,
37,Carter,Lin,Black Legion of Callisto,,,
37,Carter,Lin,The Quest of Kadji,,,
37,Carter,Lin,Lost World of Time,,,
37,Carter,Lin,Renegade of Callisto,,,
37,Carter,Lin,The City Outside The World,,,
37,Carter,Lin,Star Rogue,,,
37,Carter,Lin,Mad Empress Of Callisto,,,
36,Carter,Nick,Death Island,,,
36,Carter,Nick,The Amazon,,,
36,Carter,Nick,The Bright Blue Death,,,
36,Carter,Nick,The Judas Spy,,,
36,Carter,Nick,The Green Wolf Connection,,,
36,Carter,Nick,100,,,
36,Carter,Nick,The Berlin Target,,,
36,Carter,Nick,Target Red Star,,,
36,Carter,Nick,The Q-man,,,
36,Carter,Nick,The Jamaican Exchange,,,
36,Carter,Nick,ThunderStrike In Syria,,,
36,Carter,Nick,Blood of the Scimitar,,,
36,Carter,Nick,Circle of Scorpions,,,
36,Carter,Nick,The Kremlin Killer,,,
36,Carter,Nick,Night of the Warheads,,,
36,Carter,Nick,Death Island,,,
36,Carter,Nick,Operation Sharkbite,,,
36,Carter,Nick,The Budapest Run,,,
36,Carter,Nick,Caribbean Coup,,,
36,Carter,Nick,Berlin,,,
36,Carter,Nick,The Cobra Killer,,,
36,Carter,Nick,Night of the Avenger,,,
36,Carter,Nick,The Defector,,,
36,Carter,Nick,The Death's-Head Conspiracy,,,
36,Carter,Nick,Checkmate in Rio,,,
36,Carter,Nick,Operation Che Guevara,,,
36,Carter,Nick,The Devil's Cockpit,,,
36,Carter,Nick,Seven Against Greece,,,
36,Carter,Nick,14 Seconds to Hell,,,
36,Carter,Nick,Assignment: Israel,,,
36,Carter,Nick,Under The Wall,,,
36,Carter,Nick,The Tulip Affair,,,
36,Carter,Nick,Amsterdam,,,
36,Carter,Nick,The Terrible Ones,,,
36,Carter,Nick,14 Seconds to Hell,,,
36,Carter,Nick,Istanbul,,,
36,Carter,Nick,The Katmandu Contract,,,
36,Carter,Nick,The Liquidator,,,
36,Carter,Nick,Race of Death,,,
36,Carter,Nick,The Executioners,,,
36,Carter,Nick,100,,,
36,Carter,Nick,The Eyes of the Tiger,,,
36,Carter,Nick,The Arab Plague,,,
36,Carter,Nick,Macao,,,
36,Carter,Nick,Moscow,,,
36,Carter,Nick,Danger Key,,,
36,Carter,Nick,Hanoi,,,
36,Carter,Nick,Saigon,,,
36,Carter,Nick,14 Seconds to Hell,,,
36,Carter,Nick,Dragon Flame,,,
36,Carter,Nick,The Mark of Cosa Nostra,,,
36,Carter,Nick,Sign of the Cobra,,,
36,Carter,Nick,Double Identity,,,
36,Carter,Nick,The Human Time Bomb,,,
36,Carter,Nick,"Nick Carter, Detective",,,
36,Carter,Nick,Race of Death,,,
36,Carter,Nick,Assignment: Intercept,,,
36,Carter,Nick,"Nick Carter, Detective",,,
36,Carter,Nick,The Mark of Cosa Nostra,,,
36,Carter,Nick,A Bullet For Fidel,,,
36,Carter,Nick,Web of Spies,,,
36,Carter,Nick,Our Agent in Rome is Missing,,,
36,Carter,Nick,The Satan Trap,,,
36,Carter,Nick,Strike Force Terror,,,
36,Carter,Nick,The Sign of the Prayer Shawl,,,
36,Carter,Nick,Butcher of Belgrade,,,
36,Carter,Nick,The Living Death,,,
36,Carter,Nick,The Snake Flag Conspiracy,,,
36,Carter,Nick,Operation Snake,,,
36,Carter,Nick,The Kremlin File,,,
36,Carter,Nick,Assassination Brigade,,,
36,Carter,Nick,Agent Counter-Agent,,,
36,Carter,Nick,The Casbah Killers,,,
36,Carter,Nick,Jewel of Doom,,,
36,Carter,Nick,The Liquidator,,,
36,Carter,Nick,Operation Moon Rocket,,,
36,Carter,Nick,Mission to Venice,,,
36,Carter,Nick,The Mind Poisoners,,,
36,Carter,Nick,The Doomsday Formula,,,
36,Carter,Nick,Fraulein Spy,,,
36,Carter,Nick,The Black Death,,,
36,Carter,Nick,Run Spy Run,,,
36,Carter,Nick,The Living Death,,,
36,Carter,Nick,Assault on England,,,
36,Carter,Nick,The Weapon of Night,,,
36,Carter,Nick,The Inca Death Squad,,,
36,Carter,Nick,The Executioners,,,
36,Carter,Nick,Hood of Death,,,
36,Carter,Nick,Counterfeit Agent,,,
36,Carter,Nick,Hood of Death,,,
36,Carter,Nick,The 13th Spy,,,
36,Carter,Nick,The Sea Trap,,,
36,Carter,Nick,Ice Trap Terror,,,
36,Carter,Nick,The Black Death,,,
36,Carter,Nick,The Death Spartan,,,
36,Carter,Nick,Day of the Dingo,,,
36,Carter,Nick,The Filthy Five,,,
36,Carter,Nick,Ice Bomb Zero,,,
36,Carter,Nick,The Defector,,,
36,Carter,Nick,Code Name: Werewolf,,,
36,Carter,Nick,Our Agent in Rome is Missing,,,
36,Carter,Nick,Safari For Spies,,,
36,Carter,Nick,The Chinese Paymaster,,,
36,Carter,Nick,Target: Doomsday Island,,,
36,Carter,Nick,The Inca Death Squad,,,
36,Carter,Nick,The Yukon Target,,,
36,Carter,Nick,Operation Starvation,,,
36,Carter,Nick,Suicide Seat,,,
36,Carter,Nick,The Kali Death Cult,,,
36,Carter,Nick,The Weapon of Night,,,
36,Carter,Nick,The Devil's Dozen,,,
36,Carter,Nick,Operation Vendetta,,,
36,Carter,Nick,The Defector,,,
36,Carter,Nick,Doctor DNA,,,
36,Carter,Nick,The Istanbul Decision,,,
36,Carter,Nick,Earth Shaker,,,
36,Carter,Nick,Chessmaster,,,
36,Carter,Nick,Temple of Fear,,,
36,Carter,Nick,The Cairo Mafia,,,
36,Carter,Nick,The Inca Death Squad,,,
36,Carter,Nick,Double Identity,,,
36,Carter,Nick,The Red Rays,,,
36,Carter,Nick,Operation Starvation,,,
36,Carter,Nick,The Living Death,,,
36,Carter,Nick,The Red Guard,,,
36,Carter,Nick,Temple of Fear,,,
37,Carter,Nick,Massacre in Milan,,,
37,Carter,Nick,The List,,,
37,Carter,Nick,Ice Trap Terror,,,
37,Carter,Nick,Time Clock of Death,,,
37,Carter,Nick,Agent Counter-Agent,,,
37,Carter,Nick,The China Doll,,,
37,Carter,Nick,Carnival for Killing,,,
37,Carter,Nick,A Brand New World,,,
37,Carter,Nick,The Peking Dossier,,,
37,Carter,Nick,Macao,,,
37,Carter,Nick,The Peking Dossier,,,
37,Carter,Nick,Safari For Spies,,,
37,Carter,Nick,The Golden Serpent,,,
37,Carter,Nick,The Omega Terror,,,
40,Castle,Jeffrey Lloyd,Sattellite E One,,,
40,Cave,Peter,The New Avengers: House of Cards,,,
34,Chaber,M.E.,The Day it Rained Diamonds,,,
34,Chaber,M.E.,The Bonded Dead,,,
34,Chaber,M.E.,Jade for a Lady,,,
34,Chaber,M.E.,A Hearse of Another Color,,,
34,Chaber,M.E.,Green Grow The Graves,,,
34,Chaber,M.E.,Six Who Ran,,,
34,Chaber,M.E.,The Gallows Garden,,,
34,Chaber,M.E.,Wanted: Dead Men,,,
34,Chaber,M.E.,A Man in the Middle,,,
34,Chaber,M.E.,So Dead the Rose,,,
34,Chaber,M.E.,No Grave for March,,,
34,Chaber,M.E.,As Old As Cain,,,
34,Chaber,M.E.,As Old As Cain,,,
34,Chaber,M.E.,The Splintered Man,,,
34,Chaber,M.E.,Softly in the Night,,,
34,Chaber,M.E.,Wild Midnight Falls,,,
34,Chaber,M.E.,The Man Inside,,,
34,Chaber,M.E.,Hangman's Harvest,,,
34,Chaber,M.E.,A Lonely Walk,,,
34,Chaber,M.E.,The Splintered Man,,,
34,Chaber,M.E.,The Flaming Man,,,
34,Chaber,M.E.,Hangman's Harvest,,,
40,Chalker,Jack L.,Exiles At The Well Of Souls,,,
40,Chalker,Jack L.,Horrors of the Dancing Gods,,,
40,Chalker,Jack L.,Cerberus: A Wolf in the Fold,,,
34,Chandler,A. Bertram,The Big Black Mark,,,
34,Chandler,A. Bertram,The Way Black,,,
34,Chandler,A. Bertram,The Broken Cycle,,,
34,Chandler,A. Bertram,The Big Black Mark,,,
34,Chandler,A. Bertram,Star Loot,,,
34,Chandler,A. Bertram,The Keep The Ship,,,
34,Chandler,A. Bertram,The Far Traveler,,,
34,Chandler,A. Bertram,Star Loot,,,
34,Chandler,A. Bertram,Star Courier,,,
34,Chandler,A. Bertram,The Big Black Mark,,,
35,Chandler,A. Bertram,Nebula Alert,,,
35,Chandler,A. Bertram,Spartan Planet,,,
35,Chandler,A. Bertram,Spartan Planet,,,
35,Chandler,A. Bertram,Catch the Star Winds,,,
35,Chandler,A. Bertram,The Hamelin Plague,,,
35,Chandler,A. Bertram,To Prime The Pump,,,
35,Chandler,A. Bertram,To Prime The Pump,,,
35,Chandler,Raymond,Trouble is my Business,,,
35,Chandler,Raymond,Marlowe,,,
35,Chandler,Raymond,The Big Sleep,,,
35,Chandler,Raymond,Marlowe,,,
35,Chang,Lee,Kung Fu,,,
35,Chant,Joy,Red Moon and Black Mountain,,,
35,Charbonneau,Louis,Psychedelic-40,,,
35,Charbonneau,Louis,The Sentinel Stars,,,
35,Charbonneau,Louis,Down to Earth,,,
35,Charbonneau,Louis,Down to Earth,,,
35,Charbonneau,Louis,Barrier World,,,
35,Charbonneau,Louis,Barrier World,,,
35,Charkin,Paul,The Living Gem,,,
35,Charnas,Suzy McKee,Walk to the End of the World,,,
34,Charteris,Leslie,The Saint Meets His Match,,,
34,Charteris,Leslie,Trust the Saint,,,
34,Charteris,Leslie,The Avenging Saint,,,
34,Charteris,Leslie,Saint Overboard,,,
34,Charteris,Leslie,The Saint Intervenes,,,
34,Charteris,Leslie,The Saint and Mr Teal,,,
34,Charteris,Leslie,The Avenging Saint,,,
34,Charteris,Leslie,Saint Overboard,,,
34,Charteris,Leslie,The Saint - Wanted for Murder,,,
34,Charteris,Leslie,The Saint Goes West,,,
34,Charteris,Leslie,The Saint on the Spanish Main,,,
34,Charteris,Leslie,The Saint Steps In,,,
34,Charteris,Leslie,The Saint Steps IN,,,
34,Charteris,Leslie,Enter the Saint,,,
34,Charteris,Leslie,Saint Errant,,,
34,Charteris,Leslie,The Saint In New York,,,
34,Charteris,Leslie,Vendetta for the Saint,,,
34,Charteris,Leslie,Alias The Saint,,,
34,Charteris,Leslie,The Saint Goes ON,,,
34,Charteris,Leslie,Enter the Saint,,,
34,Charteris,Leslie,Thanks to the Saint,,,
34,Charteris,Leslie,The Saint in Miami,,,
34,Charteris,Leslie,The Saint in New York,,,
34,Charteris,Leslie,The Ace of Knaves,,,
34,Charteris,Leslie,The Saint to the Rescue,,,
34,Charteris,Leslie,The Saint Steps In,,,
35,Cherryh,C.J.,Brothers of Earth,,,
35,Cherryh,C.J.,Brothers of Earth,,,
35,Cherryh,C.J.,The Faded Sun:Kesrith,,,
35,Cherryh,C.J.,Gate of Ivrel,,,
35,Cherryh,C.J.,Hunter of Worlds,,,
35,Cherryh,C.J.,Well of Shiuan,,,
35,Cherryh,C.J.,Hestia,,,
35,Cherryh,C.J.,Gate of Ivrel,,,
35,Cherryh,C.J.,Serpent's Reach,,,
35,Cherryh,C.J.,Gate of Ivrel,,,
35,Cherryh,C.J.,The Faded Sun:Kesrith,,,
35,Cherryh,C.J.,The Pride of Chanur,,,
35,Cherryh,C.J.,Gate of Ivrel,,,
39,Chester,William L.,Kioga of the Unknown Land,,,
39,Chester,William L.,Kioga of the Wilderness,,,
39,Chester,William L.,One Against A Wilderness,,,
39,Chester,William L.,Hawk of the Wilderness,,,
39,Chester,William L.,Hawk of the Wilderness,,,
39,Chesterton,G.K.,The Man Who Was Thursday,,,
39,Chetwynd-Hayes,R.,Terror By Night,,,
39,Chetwynd-Hayes,R.,The Monster Club,,,
39,Cheyney,Peter,I'll Say She Does!,,,
39,Cheyney,Peter,Dance without Music,,,
39,Cheyney,Peter,The Stars are Dark,,,
39,Cheyney,Peter,Dark Interlude,,,
39,Cheyney,Peter,Callaghan,,,
39,Chidsey,Donald Barr,The Naked Sword,,,
39,Chilson,Robert,The Shores of Kansas,,,
39,Chilson,Robert,The Star Crowned Kings,,,
39,Chilson,Robert,The Star Crowned Kings,,,
39,Chilson,Robert,As The Curtain Falls,,,
39,Chilton,Charles,Journey Into Space,,,
39,Christoforo,Ron De,Grease,,,
39,Christopher,John,No Blade Of Grass,,,
39,Christopher,John,Planet in Peril,,,
39,Christopher,John,Planet in Peril,,,
39,Churchill,Allen,They Never Came Back,,,
39,Clagett,John,A World Unknown,,,
39,Clark,Curt,Anarchaos,,,
37,Clarke,Arthur C.,Tales From The White Hart,,,
37,Clarke,Arthur C.,Profiles of the Future,,,
37,Clarke,Arthur C.,2001 A Space Odyssey,,,
37,Clarke,Arthur C.,2001 A Space Odyssey,,,
37,Clarke,Arthur C.,Against the Fall of Night,,,
37,Clarke,Arthur C.,Earthlight,,,
37,Clarke,Arthur C.,Earthlight,,,
37,Clarke,Arthur C.,The Other Side of the Sky,,,
37,Clarke,Arthur C.,Dolphin Island,,,
37,Clarke,Arthur C.,2001 A Space Odyssey,,,
37,Clarke,Arthur C.,Time Probe,,,
37,Clarke,Arthur C.,The View From Serendip,,,
37,Clarke,Arthur C.,The Nine Billion Names of God,,,
37,Clarke,Arthur C.,Glide Path,,,
37,Clarke,Arthur C.,Glide Path,,,
37,Clarke,Arthur C.,Time Probe,,,
37,Clarke,Arthur C.,Futures Unlimited,,,
37,Clarke,Arthur C.,Reach For Tomorrow,,,
37,Clarke,Arthur C.,Master of Space,,,
37,Clarke,Arthur C.,A Fall of Moondust,,,
